Date,USD_per_Gold_oz,USD_per_Bitcoin,Gold_oz_per_Bitcoin
2019-04-16,1272.5999755859375,5235.5595703125,4.1140654335640034
2019-04-17,1272.199951171875,5251.93798828125,4.128233131469213
2019-04-18,1271.9000244140625,5298.3857421875,4.165725010209316
2019-04-22,1273.5,5399.365234375,4.2397842437181
2019-04-23,1269.300048828125,5572.3623046875,4.390106428997743
2019-04-24,1275.5,5464.86669921875,4.284489768105645
2019-04-25,1275.800048828125,5210.515625,4.084116182458273
2019-04-26,1284.9000244140625,5279.34814453125,4.108761805758956
2019-04-29,1278.5999755859375,5247.3525390625,4.103982980805097
2019-04-30,1282.800048828125,5350.7265625,4.171130619606729
2019-05-01,1281.4000244140625,5402.697265625,4.216245639682625
2019-05-02,1269.699951171875,5505.28369140625,4.335893441852246
2019-05-03,1279.199951171875,5768.28955078125,4.509294692746759
2019-05-06,1281.699951171875,5746.80712890625,4.483738275601765
2019-05-07,1283.5,5829.50146484375,4.5418788195120765
2019-05-08,1279.4000244140625,5982.45751953125,4.6759867167198825
2019-05-09,1283.5,6174.52880859375,4.810696383789443
2019-05-10,1285.699951171875,6378.84912109375,4.961382409075796
2019-05-13,1300.0999755859375,7814.9150390625,6.011010834409426
2019-05-14,1294.699951171875,7994.416015625,6.174724891577384
2019-05-15,1296.300048828125,8205.16796875,6.329682681233868
2019-05-16,1285.0,7884.9091796875,6.136116093142023
2019-05-17,1274.5,7343.8955078125,5.762177722881522
2019-05-20,1276.0999755859375,7978.30908203125,6.252103467338371
2019-05-21,1272.0,7963.32763671875,6.260477701822917
2019-05-22,1273.5999755859375,7680.06640625,6.030203009949555
2019-05-23,1284.800048828125,7881.8466796875,6.134687406710941
2019-05-24,1283.0,7987.37158203125,6.225542932214537
2019-05-28,1276.5,8719.9619140625,6.831149168869957
2019-05-29,1280.5999755859375,8659.4873046875,6.762054872541567
2019-05-30,1287.0999755859375,8319.47265625,6.463734608077089
2019-05-31,1305.800048828125,8574.501953125,6.566473910626735
2019-06-03,1322.699951171875,8208.9951171875,6.206241339855317
2019-06-04,1323.4000244140625,7707.77099609375,5.824218568762969
2019-06-05,1328.300048828125,7824.2314453125,5.890409664755583
2019-06-06,1337.5999755859375,7822.0234375,5.847804710129089
2019-06-07,1341.199951171875,8043.951171875,5.997577888999018
2019-06-10,1324.699951171875,8000.32958984375,6.039352219169619
2019-06-11,1326.4000244140625,7927.71435546875,5.976865357018385
2019-06-12,1331.9000244140625,8145.857421875,6.115967619610619
2019-06-13,1339.199951171875,8230.923828125,6.146150036014025
